Feature,Importance
cat__discovery_date_2024-03-06,0.00015754204949282343
cat__data_source_primary_https://www.spectrum-fox-communicatio.com/newsroom/2023/08/security-update,0.00015682933085326266
cat__notes_x_Concurrent with public CVE disclosure (CVE-2023-2023-30355),0.00015649933338149138
cat__discovery_date_2025-12-17,0.00015632725831339625
cat__data_source_primary_https://blog.talosintelligence.com/2021/05/marketprime-brands-l-campaign.html,0.00015617381252585428
cat__company_name_Sierra Node Ventures SA,0.00015610787434162075
cat__disclosure_date_2026-02-27,0.00015587856413993935
cat__discovery_date_2023-05-19,0.00015579461950871191
cat__data_source_primary_https://www.crowdstrike.com/blog/phoenix-rail-co-intrusion-analysis-2022/,0.00015569502642379026
cat__data_source_primary_https://www.edpb.europa.eu/decisions/2024/05/INQ-2024-00407,0.0001555319098121538
cat__disclosure_date_2025-07-03,0.00015520880310065707
cat__disclosure_date_2024-07-29,0.00015430885042998232
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001710700&type=8-K&dateb=20220218&owner=include&count=10,0.00015427425741324744
cat__data_source_primary_https://www.theregister.com/2025/10/22/remedycella-medical-_security_incident/,0.00015419018293267916
cat__country_hq_CZ,0.00015416990590189737
cat__discovery_date_2024-05-17,0.00015350474917436848
cat__data_source_primary_https://www.crowdstrike.com/blog/silver-campus-learni-intrusion-analysis-2021/,0.00015312718259681638
cat__discovery_date_2025-11-24,0.0001530264655731244
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001483103&type=8-K&dateb=20241126&owner=include&count=10,0.00015260950437730257
cat__disclosure_date_2025-01-20,0.00015253915267008842
cat__disclosure_date_2024-03-18,0.00015240271970486474
cat__company_name_Keystone Timber Partners Corp.,0.00015214605108891262
cat__disclosure_date_2024-02-07,0.0001519258499321666
cat__disclosure_date_2023-06-01,0.00015182801254289262
cat__stock_ticker_x_GRAH,0.0001514638602365083
cat__disclosure_date_2025-01-01,0.00015123971374050345
cat__disclosure_date_2021-08-14,0.00014973355806268153
cat__disclosure_date_2021-09-19,0.0001496914736801921
cat__discovery_date_2022-02-17,0.00014964249165107571
cat__company_name_Abbott Microsystems Corp.,0.00014961022677356913
cat__data_source_primary_https://www.mandiant.com/resources/blog/paragon-credit-secur-incident-response-2021,0.00014952249738571096
cat__notes_y_Regulatory fine reduced 58% on appeal based on demonstrated remediation,0.00014941910059115688
cat__disclosure_date_2025-05-18,0.0001493020806900307
cat__discovery_date_2023-02-25,0.00014909552910214396
cat__disclosure_date_2025-10-21,0.00014869290299401216
cat__stock_ticker_x_HAIF.TA,0.00014867385145553275
cat__data_source_primary_https://unit42.paloaltonetworks.com/threat-brief-aldridge-security-ho-2024/,0.00014863527149710043
cat__stock_ticker_y_FLOR.MI,0.00014850250002745296
cat__data_source_primary_https://www.mandiant.com/resources/blog/leipzig-group-ag-incident-response-2025,0.0001482849707194133
cat__notes_y_Regulatory fine imposed under GDPR Article 83(5)(a) by OPC,0.00014737266081407802
cat__data_source_primary_https://www.cnil.fr/decisions/2024/05/INQ-2024-00391,0.000147195813623154
cat__data_source_primary_https://www.mandiant.com/resources/blog/edmonton-markets-hol-incident-response-2025,0.00014706120437237634
cat__discovery_date_2025-12-30,0.00014697572076644296
cat__notes_y_Settlement includes class-action preliminary agreement of $6.6M,0.00014684970747041784
cat__stock_ticker_x_NAS1,0.00014684051275908218
cat__disclosure_date_2024-04-11,0.00014672081974527636
cat__notes_x_Multiple subsidiaries affected across 8 jurisdictions,0.0001466909127151222
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001168099&type=8-K&dateb=20250225&owner=include&count=10,0.00014595347316452215
cat__discovery_date_2024-08-02,0.0001459253129846325
cat__notes_y_Customer notification costs include credit monitoring for 2K affected individuals,0.0001456845120284817
cat__disclosure_date_2021-08-12,0.00014547462517809997
cat__discovery_date_2025-01-17,0.0001453923566424823
cat__company_name_Flint Sierra Production Holdings PLC,0.00014526904527749463
cat__disclosure_date_2025-11-08,0.00014512628257976615
cat__data_source_primary_https://www.cnil.fr/decisions/2025/11/INQ-2025-00796,0.0001451086788550928
cat__disclosure_date_2025-05-29,0.00014506431787136544
cat__discovery_date_2023-09-20,0.00014485313054597417
cat__company_name_Geneva Investments AG,0.00014425812358901923
cat__data_source_primary_https://www.aepd.es/decisions/2023/12/INQ-2023-00134,0.0001442319094716564
cat__discovery_date_2025-04-20,0.00014410923044937848
cat__company_name_Aldridge Security Holdings Co. Ltd.,0.00014399399103025306
cat__notes_y_Customer notification costs include credit monitoring for 12K affected individuals,0.00014371620090722242
cat__stock_ticker_y_IRVI,0.00014348561520652564
cat__discovery_date_2022-08-24,0.00014308746872598372
cat__company_name_Fitzgerald Corp Group PLC,0.00014299334704542604
cat__discovery_date_2025-02-27,0.0001427305439613437
cat__discovery_date_2021-03-21,0.00014271675889211336
cat__data_source_secondary_https://www.raven-condor-commerce-ltd.com/newsroom/2025/05/security-update,0.00014246172686967781
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001813432&type=8-K&dateb=20250403&owner=include&count=10,0.00014203981398647891
cat__data_source_secondary_https://krebsonsecurity.com/2023/01/aldridge-labs-corp-breach-exposes-data/,0.0001419430147745328
cat__discovery_date_2022-07-07,0.00014162708503703266
cat__company_name_Osprey Neuro Therapeutics AB,0.00014159521436652527
cat__disclosure_date_2025-12-12,0.00014138715397525185
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001910013&type=8-K&dateb=20250521&owner=include&count=10,0.0001413415859281757
cat__company_name_VectorWire Security Ltd.,0.0001413099501031595
cat__discovery_date_2023-11-17,0.0001412178769984737
cat__stock_ticker_x_MIAM,0.00014108601661345002
cat__data_source_primary_https://www.crowdstrike.com/blog/keystone-timber-part-intrusion-analysis-2021/,0.00014093981503336087
cat__company_name_Lawson Commerce PLC,0.00014092903756777003
cat__data_source_primary_https://www.ico.org.uk/decisions/2021/04/INQ-2021-00117,0.00014082872736252854
cat__disclosure_date_2021-10-18,0.00014074129906789737
cat__notes_x_Partial remediation completed within 48h; full recovery took 10 days,0.00014058514088934596
cat__discovery_date_2023-10-16,0.00014052396978455315
cat__data_source_secondary_https://www.citadel-capital-securitie.com/newsroom/2021/06/security-update,0.00014022977286943258
cat__discovery_date_2021-12-12,0.0001397930030943705
cat__data_source_primary_https://therecord.media/2022/02/09/vertex-current-energy-pvt-breached,0.00013977658595842098
cat__discovery_date_2025-02-20,0.00013963288490947937
cat__disclosure_date_2024-08-19,0.00013954851948407484
cat__data_source_secondary_https://www.ico.org.uk/decisions/2022/09/INQ-2022-00397,0.00013948941780754726
cat__disclosure_date_2023-11-17,0.00013948918862585795
cat__discovery_date_2022-02-22,0.00013930007840024173
cat__disclosure_date_2024-11-02,0.00013921482790715155
cat__company_name_Vanguard Analytic Partners GmbH,0.00013912205660767093
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001297214&type=8-K&dateb=20240505&owner=include&count=10,0.00013881801631742538
cat__notes_y_Customer notification costs include credit monitoring for 7K affected individuals,0.000138610114448024
cat__company_name_Vertex Depth Resources SE,0.00013856084320424753
cat__stock_ticker_x_SFM,0.0001384919745848012
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/signalproto-labs-holdings-hit-by-cyberattack-2023/,0.0001383121909394068
cat__notes_y_Loss estimate based on Ponemon per-record cost methodology ($2.71/record),0.00013825865572909384
cat__disclosure_date_2021-11-28,0.00013806853076137824
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/sable-orbit-authority-gro-hit-by-cyberattack-2024/,0.00013806375102323035
cat__data_source_secondary_https://www.edpb.europa.eu/decisions/2024/09/INQ-2024-00531,0.00013797603643701776
cat__disclosure_date_2025-08-28,0.00013777263393797536
cat__discovery_date_2026-02-20,0.00013777071172735455
cat__discovery_date_2023-09-19,0.00013773116140392824
cat__disclosure_date_2022-08-27,0.00013770323281068103
cat__disclosure_date_2025-10-16,0.0001376894164840699
cat__company_name_Eclipse Source Distribution Corp.,0.00013756200619153753
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001252232&type=8-K&dateb=20230217&owner=include&count=10,0.00013726364541778456
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001772739&type=8-K&dateb=20250816&owner=include&count=10,0.00013702744872781558
cat__disclosure_date_2026-01-08,0.00013678343506928555
cat__discovery_date_2024-07-21,0.00013634458681179574
cat__discovery_date_2025-07-09,0.0001361911246732156
cat__disclosure_date_2023-01-22,0.000136066048557411
cat__stock_ticker_x_JCS.AX,0.0001360073653425371
cat__disclosure_date_2021-06-29,0.0001358226225192584
cat__company_name_Vertex Current Energy Pvt. Ltd.,0.0001356547560028697
cat__disclosure_date_2025-12-13,0.00013557952583957852
cat__company_name_AcademyAcademy University Holdings Inc.,0.00013553847771021081
cat__disclosure_date_2026-01-05,0.0001353962329159539
cat__company_name_Baltimore Electric Group Inc.,0.00013492429176660152
cat__data_source_primary_https://therecord.media/2025/11/14/sequoia-crown-financial-c-breached,0.00013458091934783858
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001044780&type=8-K&dateb=20220601&owner=include&count=10,0.0001345754198780499
cat__data_source_primary_https://krebsonsecurity.com/2023/04/sapphire-pinnacle-bi-breach-exposes-data/,0.00013453398394517772
cat__discovery_date_2022-09-07,0.0001342418061063704
cat__discovery_date_2025-10-02,0.00013415745537803163
cat__discovery_date_2024-10-24,0.00013395908440484315
cat__company_name_Fukuoka Services Co. Ltd.,0.00013388330231985945
cat__company_name_Phoenix Communications Corp.,0.00013382019306781842
cat__disclosure_date_2025-09-18,0.0001337876454508972
cat__data_source_primary_https://krebsonsecurity.com/2023/02/archdraft-developmen-breach-exposes-data/,0.00013299793507947282
cat__notes_Cross-listed on multiple exchanges; primary exchange data used for return calculation,0.00013273134931159064
cat__discovery_date_2023-07-20,0.0001325483107673057
cat__disclosure_date_2024-12-07,0.00013235520509016655
cat__company_name_Richardson Biotech Corp.,0.00013225877980082025
cat__stock_ticker_x_HEND,0.00013191346961297535
cat__data_source_primary_https://unit42.paloaltonetworks.com/threat-brief-sapphire-pinnacle-bi-2022/,0.0001317780370837827
cat__disclosure_date_2021-09-26,0.00013166750302843265
cat__disclosure_date_2023-12-05,0.00013146667010198893
cat__discovery_date_2025-06-05,0.0001312367768702596
cat__stock_ticker_x_ACB,0.00013123540279704864
cat__disclosure_date_2024-10-02,0.00013122906663101398
cat__disclosure_date_2024-07-31,0.0001311393670008372
cat__stock_ticker_x_AOB,0.0001310889017810168
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2025/05/INQ-2025-00421,0.00013065656681128708
cat__disclosure_date_2024-02-10,0.0001304804286736718
cat__discovery_date_2023-09-22,0.00013047435267366056
cat__discovery_date_2021-09-12,0.0001303263897877903
cat__data_source_primary_https://www.edpb.europa.eu/decisions/2022/12/INQ-2022-00408,0.00013013668167530682
cat__company_name_Anderson Securities Inc.,0.0001299434972654896
cat__data_source_primary_https://www.tampa-group-inc.com/newsroom/2025/04/security-update,0.0001299200093464662
cat__data_source_primary_https://www.irving-medtech-plc.com/newsroom/2021/02/security-update,0.00012991982874183814
cat__data_source_secondary_https://www.mandiant.com/resources/blog/eriksson-corp-inc-incident-response-2023,0.0001299072498280362
cat__data_source_secondary_https://www.cnil.fr/decisions/2023/01/INQ-2023-00036,0.00012959944137881082
cat__discovery_date_2024-07-12,0.00012947011032687648
cat__disclosure_date_2022-10-07,0.00012940909925799693
cat__disclosure_date_2024-02-11,0.0001293444804877015
cat__data_source_primary_https://www.cnil.fr/decisions/2025/11/INQ-2025-00708,0.0001291145220024775
cat__company_name_Orlando Supply Holdings Inc.,0.00012907672203361063
cat__company_name_Aldridge Labs Corp.,0.00012901025069103058
cat__data_source_secondary_https://www.florence-healthcare-spa.com/newsroom/2025/03/security-update,0.00012886373887840727
cat__discovery_date_2024-10-12,0.00012848747672346758
cat__company_name_ArcTech Labs AG,0.00012840236889075015
cat__discovery_date_2021-12-25,0.00012831313619319687
cat__notes_CEO resignation announced 5 days post-disclosure; confounding event flagged,0.0001281116757207399
cat__discovery_date_2024-06-10,0.0001280998759468105
cat__disclosure_date_2024-04-27,0.00012786084193110384
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2023/10/INQ-2023-00203,0.0001275476196685362
cat__discovery_date_2022-01-25,0.0001275244105495289
cat__country_hq_CO,0.0001275078194957084
cat__data_source_secondary_https://www.quartz-pacific-genomics-s.com/newsroom/2024/03/security-update,0.00012701328916824231
cat__data_source_primary_https://www.theregister.com/2025/02/18/vanguard-forge-manuf_security_incident/,0.0001270132044571952
cat__disclosure_date_2023-01-10,0.00012692262904820563
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/flint-sierra-production-h-hit-by-cyberattack-2023/,0.00012665193509590547
cat__discovery_date_2025-09-06,0.00012662910212254535
cat__disclosure_date_2024-05-14,0.0001263294137870923
cat__disclosure_date_2022-12-20,0.0001262489849183349
cat__data_source_primary_https://unit42.paloaltonetworks.com/threat-brief-zenith-equity-invest-2021/,0.0001260815318159814
cat__company_name_Kowalski Services AG,0.00012606583303598573
cat__discovery_date_2026-02-09,0.00012601146772793083
cat__data_source_primary_https://therecord.media/2025/06/09/palmer-solutions-co-breached,0.00012593779437208516
